Allocation,Patron Department,Patron Email,Renewal Count,Actual Start,Scheduled End,Actual End,Duration,Resource Count,Summary
4158134,,@fixture.edu,0,09/29/2025 1:50 PM,09/29/2025 7:00 PM,09/29/2025 7:00 PM,18600,25,Returned: PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-112830 | USB-C TO HDMI ADAPTER - USBC HDMI-112831 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-112832 | SANDISK 64GB SD CARD - SANDISK 64SD-112833 | GODOX LIGHT STAND - GODOX STAND-112834 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-112835 | USB-C MULTIPORT HUB - USBC HUB-112836 | ZOOM H5 RECORDER - ZOOM H5-112837 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-112838 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-112839 | META QUEST CONTROLLER - MQUEST CTRL-112840 | MANFROTTO TRIPOD CASE - MANFRO CASE-112841 | LEXAR 128GB CF CARD - LEXAR CF128-112842 | CARD READER - CARDRDR-112843 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-112844 | DELL XPS LAPTOP - DELL XPS-112845 | GODOX LED LIGHT PANEL - GODOX LED-112846 | MACBOOK AIR CHARGING CABLE - MBA CABLE-112847 | INSTA360 X4 BATTERY - INSTA X4 BATT-112848 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-112849 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-112850 | LEXAR 128GB CF CARD - LEXAR CF128-112851 | OLYMPUS OM-D E-M1 BODY - OLY EM1-112852 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-112853 | GODOX LED LIGHT PANEL - GODOX LED-112854 | 
6394323,,@fixture.edu,0,10/06/2025 1:56 PM,10/06/2025 7:00 PM,10/06/2025 7:04 PM,18480,25,Returned: FUJIFILM 18-55mm LENS - FUJI 1855 LENS-112855 | GODOX LIGHT STAND - GODOX STAND-112856 | OLYMPUS OM-D E-M1 BODY - OLY EM1-112857 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-112858 | INSTA360 X4 CASE - INSTA X4 CASE-112859 | BENQ DATA PROJECTOR - BENQ PROJ-112860 | BENQ DATA PROJECTOR - BENQ PROJ-112861 | GODOX POWER SUPPLY - GODOX PSU-112862 | OLYMPUS OM-D E-M1 BODY - OLY EM1-112863 | SANDISK 64GB SD CARD - SANDISK 64SD-112864 | INSTA360 X4 CAMERA - INSTA X4-112865 | WACOM CINTIQ TABLET - WACOM CINTIQ-112866 | GODOX LED LIGHT PANEL - GODOX LED-112867 | EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-112868 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-112869 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-112870 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-112871 | SANDISK 64GB SD CARD - SANDISK 64SD-112872 | OLYMPUS OM-D E-M1 BODY - OLY EM1-112873 | EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-112874 | POWER STRIP - PWRSTRIP-112875 | CARD READER - CARDRDR-112876 | RODE MIC BATTERY - RODE MIC BATT-112877 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-112878 | GODOX LIGHT STAND - GODOX STAND-112879 | 
8979730,,@fixture.edu,0,10/13/2025 1:48 PM,10/13/2025 7:00 PM,10/13/2025 7:09 PM,19260,25,Returned: GODOX POWER SUPPLY - GODOX PSU-112880 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-112881 | SANDISK 64GB SD CARD - SANDISK 64SD-112882 | HUION DRAWING TABLET - HUION TABLET-112883 | SANDISK 64GB SD CARD - SANDISK 64SD-112884 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-112885 | CARD READER - CARDRDR-112886 | CARD READER - CARDRDR-112887 | GODOX LIGHT STAND - GODOX STAND-112888 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-112889 | INSTA360 X4 CAMERA - INSTA X4-112890 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-112891 | LEXAR 128GB CF CARD - LEXAR CF128-112892 | DELL XPS LAPTOP - DELL XPS-112893 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-112894 | EXTENSION CORD 10FT - EXTCORD10-112895 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-112896 | HDMI CABLE 10FT - HDMI10-112897 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-112898 | SANDISK 64GB SD CARD - SANDISK 64SD-112899 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-112900 | MANFROTTO TRIPOD CASE - MANFRO CASE-112901 | MANFROTTO TRIPOD CASE - MANFRO CASE-112902 | PANASONIC S5 II BODY - PANA S5II-112903 | EXTENSION CORD 10FT - EXTCORD10-112904 | 
9411547,,@fixture.edu,0,10/20/2025 1:49 PM,10/20/2025 7:00 PM,10/20/2025 6:51 PM,18120,25,Returned: MACBOOK AIR M3 CHARGER - MBA M3 CHRG-112905 | HDMI CABLE 10FT - HDMI10-112906 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-112907 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-112908 | RODE WIRELESS MIC - RODE WIRELESS-112909 | SANDISK 128GB SD CARD - SANDISK 128SD-112910 | SANDISK 64GB SD CARD - SANDISK 64SD-112911 | CARD READER - CARDRDR-112912 | USB KEYBOARD - USB KYBD-112913 | INSTA360 X4 CAMERA - INSTA X4-112914 | MANFROTTO TRIPOD - MANFRO TRIPOD-112915 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-112916 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-112917 | OLYMPUS OM-D E-M1 BODY - OLY EM1-112918 | EXTENSION CORD 10FT - EXTCORD10-112919 | GODOX LED LIGHT PANEL - GODOX LED-112920 | XLR CABLE 25FT - XLR25-112921 | INSTA360 X4 CASE - INSTA X4 CASE-112922 | USB-C TO HDMI ADAPTER - USBC HDMI-112923 | GODOX LED LIGHT PANEL - GODOX LED-112924 | OLYMPUS OM-D E-M1 BODY - OLY EM1-112925 | MANFROTTO TRIPOD - MANFRO TRIPOD-112926 | XLR CABLE 15FT - XLR15-112927 | MANFROTTO TRIPOD - MANFRO TRIPOD-112928 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-112929 | 
3531028,,@fixture.edu,0,10/27/2025 1:54 PM,10/27/2025 7:00 PM,10/27/2025 3:40 PM,6360,25,Returned: CARD READER - CARDRDR-112930 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-112931 | RODE MIC BATTERY - RODE MIC BATT-112932 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-112933 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-112934 | INSTA360 X4 CAMERA - INSTA X4-112935 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-112936 | META QUEST HEADSET - MQUEST HS-112937 | LEXAR 128GB CF CARD - LEXAR CF128-112938 | LEXAR 128GB CF CARD - LEXAR CF128-112939 | INSTA360 X4 CAMERA - INSTA X4-112940 | META QUEST CHARGING CABLE - MQUEST CABLE-112941 | CARD READER - CARDRDR-112942 | WACOM CINTIQ TABLET - WACOM CINTIQ-112943 | META QUEST CONTROLLER - MQUEST CTRL-112944 | META QUEST CONTROLLER - MQUEST CTRL-112945 | HUION DRAWING TABLET - HUION TABLET-112946 | INSTA360 X4 BATTERY - INSTA X4 BATT-112947 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-112948 | INSTA360 X4 CAMERA - INSTA X4-112949 | ZOOM H5 RECORDER - ZOOM H5-112950 | GODOX POWER SUPPLY - GODOX PSU-112951 | USB-C TO HDMI ADAPTER - USBC HDMI-112952 | WACOM CINTIQ TABLET - WACOM CINTIQ-112953 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-112954 | 
2038068,,@fixture.edu,0,09/22/2025 8:13 AM,09/22/2025 2:00 PM,09/22/2025 1:28 PM,18900,6,Returned: PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-112955 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-112956 | RODE WIRELESS MIC - RODE WIRELESS-112957 | EXTENSION CORD 10FT - EXTCORD10-112958 | LEXAR 128GB CF CARD - LEXAR CF128-112959 | LOGITECH WEBCAM - LOGI WEBCAM-112960 | 
8558523,,@fixture.edu,0,09/29/2025 8:09 AM,09/29/2025 2:00 PM,09/29/2025 1:22 PM,18780,5,Returned: WACOM CINTIQ PEN - WACOM CINTIQ PEN-112961 | HUION DRAWING TABLET - HUION TABLET-112962 | GODOX LIGHT STAND - GODOX STAND-112963 | INSTA360 X4 CAMERA - INSTA X4-112964 | WACOM CINTIQ TABLET - WACOM CINTIQ-112965 | 
2736473,,@fixture.edu,0,10/06/2025 8:04 AM,10/06/2025 2:00 PM,10/06/2025 1:28 PM,19440,5,Returned: ZOOM H5 RECORDER CASE - ZOOM H5 CASE-112966 | XLR CABLE 15FT - XLR15-112967 | HUION DRAWING TABLET - HUION TABLET-112968 | EQUIPMENT CRATE 12x12 - CRATE12-112969 | RODE MIC BATTERY - RODE MIC BATT-112970 | 
6761929,,@fixture.edu,0,10/13/2025 7:57 AM,10/13/2025 2:00 PM,10/13/2025 1:56 PM,21540,5,Returned: CARD READER - CARDRDR-112971 | ZOOM H5 RECORDER CASE - ZOOM H5 CASE-112972 | HDMI CABLE 10FT - HDMI10-112973 | USB-C MULTIPORT HUB - USBC HUB-112974 | MACBOOK AIR CHARGING CABLE - MBA CABLE-112975 | 
2414808,,@fixture.edu,0,10/20/2025 8:25 AM,10/20/2025 2:00 PM,10/20/2025 2:27 PM,21720,5,Returned: DELL XPS LAPTOP - DELL XPS-112976 | USB-C TO HDMI ADAPTER - USBC HDMI-112977 | GODOX POWER SUPPLY - GODOX PSU-112978 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-112979 | META QUEST HEADSET - MQUEST HS-112980 | 
9464927,,@fixture.edu,0,10/27/2025 8:20 AM,10/27/2025 2:00 PM,10/27/2025 6:05 PM,35100,6,Returned: SANDISK 128GB SD CARD - SANDISK 128SD-112981 | CARD READER - CARDRDR-112982 | SANDISK 64GB SD CARD - SANDISK 64SD-112983 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-112984 | INSTA360 X4 CASE - INSTA X4 CASE-112985 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-112986 | 
3895058,DRAW,@inside.fixture.edu,0,09/15/2025 4:47 PM,09/19/2025 6:30 PM,09/22/2025 12:57 PM,591000,1,Returned: GODOX POWER SUPPLY - GODOX PSU-112987 | 
1656695,STDA,@inside.fixture.edu,2,09/16/2025 11:52 AM,10/15/2025 6:30 PM,10/15/2025 11:50 AM,2505480,8,Returned: INSTA360 X4 BATTERY - INSTA X4 BATT-112988 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-112989 | OLYMPUS OM-D E-M1 BODY - OLY EM1-112990 | BENQ DATA PROJECTOR - BENQ PROJ-112991 | SANDISK 128GB SD CARD - SANDISK 128SD-112992 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-112993 | MANFROTTO TRIPOD - MANFRO TRIPOD-112994 | META QUEST CONTROLLER - MQUEST CTRL-112995 | 
5156449,GDES,@inside.fixture.edu,0,09/16/2025 5:22 PM,09/19/2025 12:30 PM,09/19/2025 12:32 PM,241800,7,Returned: AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-112996 | INSTA360 X4 CASE - INSTA X4 CASE-112997 | GODOX LED LIGHT PANEL - GODOX LED-112998 | EQUIPMENT CRATE 12x12 - CRATE12-112999 | META QUEST HEADSET - MQUEST HS-113000 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113001 | META QUEST CONTROLLER - MQUEST CTRL-113002 | 
8344365,STDA,@inside.fixture.edu,1,09/16/2025 4:09 PM,10/14/2025 6:30 PM,10/13/2025 1:19 PM,2322600,44,Returned: WACOM ONE TABLET - WACOM ONE-113003 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113004 | LEXAR 128GB CF CARD - LEXAR CF128-113005 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-113006 | HDMI CABLE 10FT - HDMI10-113007 | META QUEST CHARGING CABLE - MQUEST CABLE-113008 | LEXAR 128GB CF CARD - LEXAR CF128-113009 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-113010 | MANFROTTO TRIPOD CASE - MANFRO CASE-113011 | PANASONIC S5 II BODY - PANA S5II-113012 | HDMI CABLE 10FT - HDMI10-113013 | BENQ DATA PROJECTOR - BENQ PROJ-113014 | META QUEST CONTROLLER - MQUEST CTRL-113015 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-113016 | INSTA360 X4 CASE - INSTA X4 CASE-113017 | POWER STRIP - PWRSTRIP-113018 | EQUIPMENT CRATE 12x12 - CRATE12-113019 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113020 | MACBOOK AIR CHARGING CABLE - MBA CABLE-113021 | SANDISK 128GB SD CARD - SANDISK 128SD-113022 | WACOM CINTIQ TABLET - WACOM CINTIQ-113023 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-113024 | EPSON PROJECTOR - EPSON PROJ-113025 | META QUEST CHARGING CABLE - MQUEST CABLE-113026 | HDMI CABLE 10FT - HDMI10-113027 | USB-C TO HDMI ADAPTER - USBC HDMI-113028 | PANASONIC S5 II BODY - PANA S5II-113029 | BENQ DATA PROJECTOR - BENQ PROJ-113030 | INSTA360 X4 BATTERY - INSTA X4 BATT-113031 | WACOM CINTIQ TABLET - WACOM CINTIQ-113032 | GODOX LIGHT STAND - GODOX STAND-113033 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-113034 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113035 | SANDISK 128GB SD CARD - SANDISK 128SD-113036 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-113037 | PANASONIC S5 II BODY - PANA S5II-113038 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113039 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-113040 | RODE WIRELESS MIC - RODE WIRELESS-113041 | NIKON Z6 III CAMERA CASE - NIKON Z6III CASE-113042 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-113043 | HUION DRAWING TABLET - HUION TABLET-113044 | NIKON Z6 III BATTERY - NIKON Z6III BATT-113045 | EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-113046 | 
8372274,VIZD,@inside.fixture.edu,0,09/17/2025 11:49 AM,09/18/2025 1:45 PM,09/18/2025 1:26 PM,92220,7,Returned: EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-113047 | XLR CABLE 15FT - XLR15-113048 | HDMI CABLE 10FT - HDMI10-113049 | HDMI CABLE 10FT - HDMI10-113050 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113051 | DELL XPS LAPTOP - DELL XPS-113052 | GODOX POWER SUPPLY - GODOX PSU-113053 | 
9792411,VIZD,@inside.fixture.edu,1,09/17/2025 11:12 AM,09/24/2025 6:30 PM,09/23/2025 12:56 PM,524640,3,Returned: LOGITECH WIRELESS MOUSE - LOGI MOUSE-113054 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-113055 | XLR CABLE 15FT - XLR15-113056 | 
9770256,VIZD,@inside.fixture.edu,0,09/17/2025 11:12 AM,09/22/2025 6:30 PM,09/22/2025 1:18 PM,439560,3,Returned: PANASONIC S5 II BODY - PANA S5II-113057 | NIKON Z6 III BATTERY - NIKON Z6III BATT-113058 | PANASONIC S5 II BODY - PANA S5II-113059 | 
3663319,,@fixture.edu,0,09/17/2025 1:39 PM,09/17/2025 4:30 PM,09/17/2025 4:39 PM,10800,4,Returned: USB KEYBOARD - USB KYBD-113060 | DELL XPS LAPTOP - DELL XPS-113061 | FUJIFILM X-T5 BODY - FUJI XT5-113062 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-113063 | 
7105194,,@fixture.edu,0,09/24/2025 8:39 AM,09/24/2025 4:30 PM,09/24/2025 4:17 PM,27480,4,Returned: FUJIFILM X-T5 BODY - FUJI XT5-113064 | AUDIO-TECHNICA HEADPHONES - AT HEADPHONES-113065 | DELL XPS LAPTOP - DELL XPS-113066 | EPSON PROJECTOR - EPSON PROJ-113067 | 
7255418,,@fixture.edu,0,10/08/2025 9:22 AM,10/08/2025 4:30 PM,10/08/2025 2:40 PM,19080,4,Returned: PANASONIC S5 II BODY - PANA S5II-113068 | EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-113069 | EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-113070 | EQUIPMENT CRATE 12x12 - CRATE12-113071 | 
5746166,,@fixture.edu,0,10/15/2025 9:33 AM,10/15/2025 4:30 PM,10/15/2025 3:39 PM,21960,4,Returned: USB-C MULTIPORT HUB - USBC HUB-113072 | META QUEST HEADSET - MQUEST HS-113073 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-113074 | INSTA360 X4 CAMERA - INSTA X4-113075 | 
7499771,,@fixture.edu,0,10/22/2025 9:37 AM,10/22/2025 4:30 PM,10/22/2025 5:20 PM,27780,4,Returned: WACOM CINTIQ PEN - WACOM CINTIQ PEN-113076 | ZOOM H5 RECORDER - ZOOM H5-113077 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-113078 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113079 | 
7858012,DGTL,@inside.fixture.edu,1,09/17/2025 3:41 PM,09/29/2025 6:30 PM,10/23/2025 5:01 PM,3115200,7,Returned: WACOM CINTIQ PEN - WACOM CINTIQ PEN-113080 | GODOX LIGHT STAND - GODOX STAND-113081 | SANDISK 64GB SD CARD - SANDISK 64SD-113082 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-113083 | PANASONIC S5 II BODY - PANA S5II-113084 | USB KEYBOARD - USB KYBD-113085 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-113086 | 
6676858,,@fixture.edu,0,09/19/2025 8:05 AM,09/19/2025 5:00 PM,09/19/2025 1:48 PM,20580,4,Returned: RODE MIC BATTERY - RODE MIC BATT-113087 | WACOM ONE TABLET - WACOM ONE-113088 | META QUEST CONTROLLER - MQUEST CTRL-113089 | POWER STRIP - PWRSTRIP-113090 | 
1878547,STDA,@inside.fixture.edu,1,09/18/2025 1:04 PM,09/25/2025 6:30 PM,09/25/2025 1:57 PM,607980,2,Returned: LOGITECH WIRELESS MOUSE - LOGI MOUSE-113091 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-113092 | 
6614484,DRAW,@inside.fixture.edu,1,09/18/2025 1:39 PM,09/26/2025 6:30 PM,09/25/2025 4:28 PM,614940,19,Returned: RODE WIRELESS MIC - RODE WIRELESS-113093 | EXTENSION CORD 10FT - EXTCORD10-113094 | MACBOOK AIR M3 LAPTOP - MBA M3-113095 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113096 | WACOM CINTIQ TABLET - WACOM CINTIQ-113097 | POWER STRIP - PWRSTRIP-113098 | FUJIFILM 18-55mm LENS - FUJI 1855 LENS-113099 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-113100 | BENQ DATA PROJECTOR - BENQ PROJ-113101 | USB-C MULTIPORT HUB - USBC HUB-113102 | CARD READER - CARDRDR-113103 | USB-C TO HDMI ADAPTER - USBC HDMI-113104 | XLR CABLE 25FT - XLR25-113105 | GODOX LED LIGHT PANEL - GODOX LED-113106 | EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-113107 | LOGITECH WEBCAM - LOGI WEBCAM-113108 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-113109 | PANASONIC S5 II BODY - PANA S5II-113110 | EQUIPMENT CRATE 12x12 - CRATE12-113111 | 
2105817,CRFT,@inside.fixture.edu,0,09/18/2025 2:34 PM,09/18/2025 6:30 PM,09/18/2025 5:42 PM,11280,2,Returned: POWER STRIP - PWRSTRIP-113112 | LEXAR 128GB CF CARD - LEXAR CF128-113113 | 
6531293,,@fixture.edu,0,09/19/2025 10:43 AM,09/22/2025 6:30 PM,09/22/2025 12:34 PM,265860,13,Returned: NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-113114 | CARD READER - CARDRDR-113115 | USB-C MULTIPORT HUB - USBC HUB-113116 | FUJIFILM X-T5 BODY - FUJI XT5-113117 | USB-C MULTIPORT HUB - USBC HUB-113118 | FUJIFILM X-T5 BODY - FUJI XT5-113119 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-113120 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113121 | MANFROTTO TRIPOD - MANFRO TRIPOD-113122 | USB-C TO HDMI ADAPTER - USBC HDMI-113123 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113124 | NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-113125 | MACBOOK AIR M3 CHARGER - MBA M3 CHRG-113126 | 
2585546,DRAW,@inside.fixture.edu,0,09/19/2025 9:21 AM,09/23/2025 6:30 PM,09/23/2025 8:05 AM,341040,1,Returned: USB KEYBOARD - USB KYBD-113127 | 
7485471,DRAW,@inside.fixture.edu,0,09/19/2025 9:21 AM,09/23/2025 6:30 PM,09/23/2025 8:05 AM,341040,1,Returned: OLYMPUS OM-D E-M1 BODY - OLY EM1-113128 | 
5767195,DGTL,@inside.fixture.edu,4,09/19/2025 10:00 AM,10/08/2025 6:30 PM,10/09/2025 11:23 AM,1732980,7,Returned: POWER STRIP - PWRSTRIP-113129 | EPSON PROJECTOR - EPSON PROJ-113130 | FUJIFILM X-T5 BODY - FUJI XT5-113131 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-113132 | DELL XPS LAPTOP CHARGER - DELL XPS CHRG-113133 | DELL XPS LAPTOP - DELL XPS-113134 | HUION DRAWING TABLET - HUION TABLET-113135 | 
5227787,MDIA,@inside.fixture.edu,0,09/19/2025 11:35 AM,09/22/2025 6:30 PM,09/22/2025 8:18 AM,247380,2,Returned: FUJIFILM X-T5 BODY - FUJI XT5-113136 | HDMI CABLE 10FT - HDMI10-113137 | 
3522845,STDA,@inside.fixture.edu,0,09/19/2025 2:42 PM,09/23/2025 6:30 PM,09/22/2025 2:12 PM,257400,20,Returned: MACBOOK AIR M3 LAPTOP - MBA M3-113138 | GODOX POWER SUPPLY - GODOX PSU-113139 | INSTA360 X4 CASE - INSTA X4 CASE-113140 | ZOOM H5 RECORDER - ZOOM H5-113141 | NIKON Z6 III BATTERY - NIKON Z6III BATT-113142 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-113143 | NIKON Z6 III BATTERY - NIKON Z6III BATT-113144 | GODOX LIGHT STAND - GODOX STAND-113145 | NIKON Z6 III BATTERY - NIKON Z6III BATT-113146 | LOGITECH WEBCAM - LOGI WEBCAM-113147 | NIKON Z6 III BATTERY - NIKON Z6III BATT-113148 | RODE MIC BATTERY - RODE MIC BATT-113149 | HDMI CABLE 10FT - HDMI10-113150 | LOGITECH WEBCAM - LOGI WEBCAM-113151 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-113152 | FUJIFILM X-T5 BODY - FUJI XT5-113153 | PANASONIC S5 II BATTERY CHARGER - PANA S5II CHRG-113154 | INSTA360 X4 CAMERA - INSTA X4-113155 | FUJIFILM X-T5 BATTERY - FUJI XT5 BATT-113156 | POWER STRIP - PWRSTRIP-113157 | 
6592886,EDES,@inside.fixture.edu,1,09/19/2025 3:40 PM,09/25/2025 6:30 PM,09/22/2025 4:00 PM,260400,3,Returned: USB-C MULTIPORT HUB - USBC HUB-113158 | XLR CABLE 15FT - XLR15-113159 | POWER STRIP - PWRSTRIP-113160 | 
2367376,SPAC,@inside.fixture.edu,0,09/19/2025 3:46 PM,11/19/2025 6:30 PM,10/08/2025 9:59 AM,1620780,1,Returned: HDMI CABLE 10FT - HDMI10-113161 | 
3372774,INDD,@inside.fixture.edu,1,09/22/2025 12:14 PM,09/24/2025 6:30 PM,09/25/2025 12:27 PM,259980,1,Returned: WACOM ONE TABLET - WACOM ONE-113162 | 
6869018,DRAW,@inside.fixture.edu,7,09/22/2025 12:52 PM,10/17/2025 6:30 PM,10/17/2025 1:47 PM,2163300,3,Returned: EPSON PROJECTOR HDMI CABLE - EPSON PROJ HDMI-113163 | INSTA360 X4 CASE - INSTA X4 CASE-113164 | RODE MIC BATTERY - RODE MIC BATT-113165 | 
6204824,ANIM,@inside.fixture.edu,1,09/22/2025 4:10 PM,09/26/2025 6:30 PM,09/26/2025 1:38 PM,336480,3,Returned: GODOX LIGHT STAND - GODOX STAND-113166 | POWER STRIP - PWRSTRIP-113167 | MACBOOK AIR CHARGING CABLE - MBA CABLE-113168 | 
7575963,SPAC,@inside.fixture.edu,0,09/22/2025 6:08 PM,12/19/2025 6:30 PM,10/16/2025 11:49 AM,2050860,1,Returned: MANFROTTO TRIPOD CASE - MANFRO CASE-113169 | 
3163449,CRFT,@inside.fixture.edu,0,09/23/2025 12:08 PM,09/23/2025 6:30 PM,09/25/2025 12:16 PM,173280,1,Returned: RODE WIRELESS MIC - RODE WIRELESS-113170 | 
2421349,DRAW,@inside.fixture.edu,0,09/23/2025 1:13 PM,09/26/2025 6:30 PM,09/26/2025 1:06 PM,258780,1,Returned: OLYMPUS 12-40mm LENS - OLY 1240 LENS-113171 | 
6193922,DGTL,@inside.fixture.edu,4,09/23/2025 1:34 PM,10/08/2025 6:30 PM,10/07/2025 1:16 PM,1208520,2,Returned: USB-C TO HDMI ADAPTER - USBC HDMI-113172 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-113173 | 
7319630,STDA,@inside.fixture.edu,1,09/23/2025 2:36 PM,10/14/2025 6:30 PM,10/17/2025 1:25 PM,2069340,8,Returned: GODOX LIGHT STAND - GODOX STAND-113174 | USB-C MULTIPORT HUB - USBC HUB-113175 | MANFROTTO TRIPOD CASE - MANFRO CASE-113176 | LAPTOP SLEEVE CASE - LAPTOP SLEEVE-113177 | EXTENSION CORD 10FT - EXTCORD10-113178 | OLYMPUS 12-40mm LENS - OLY 1240 LENS-113179 | LOGITECH WIRELESS MOUSE - LOGI MOUSE-113180 | MANFROTTO TRIPOD CASE - MANFRO CASE-113181 | 
6510922,MOTP,@inside.fixture.edu,1,09/23/2025 4:41 PM,09/25/2025 6:00 PM,09/24/2025 8:37 AM,57360,1,Returned: HUION DRAWING TABLET - HUION TABLET-113182 | 
3144023,MDIA,@inside.fixture.edu,1,09/23/2025 4:47 PM,10/16/2025 6:30 PM,10/30/2025 12:54 PM,3182820,2,Returned: NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-113183 | XLR CABLE 15FT - XLR15-113184 | 
9831414,VIZD,@inside.fixture.edu,0,09/23/2025 6:27 PM,09/25/2025 6:30 PM,09/25/2025 12:47 PM,152400,2,Returned: NIKON Z6 III BATTERY CHARGER - NIKON Z6III CHRG-113185 | DELL XPS LAPTOP - DELL XPS-113186 | 
2567880,ANIM,@inside.fixture.edu,0,09/24/2025 11:55 AM,10/01/2025 6:30 PM,09/30/2025 6:18 PM,541380,7,Returned: NIKON Z6 III BATTERY - NIKON Z6III BATT-113187 | WACOM CINTIQ PEN - WACOM CINTIQ PEN-113188 | NIKON Z6 III MIRRORLESS BODY - NIKON Z6III-113189 | MANFROTTO TRIPOD - MANFRO TRIPOD-113190 | LEXAR 128GB CF CARD - LEXAR CF128-113191 | ZOOM H5 RECORDER - ZOOM H5-113192 | ZOOM H5 RECORDER - ZOOM H5-113193 | 
